date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:00:30	86070/86070	---M--	200	added ('OK')	image/png	etag:%228b4a92c8761cf88b4763bfb8d7d6e183-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/bg/talk-bg.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/bg/talk-bg.png	(from https://saaslyn-merge-html.netlify.app/index-18)
14:00:31	103704/103704	---M--	200	added ('OK')	image/png	etag:%221932be67d0b0c8ff358349a3db7272d2-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/bg/footer-bg.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/bg/footer-bg.png	(from https://saaslyn-merge-html.netlify.app/index-18)
14:00:31	38301/38301	---M-Z	404	error ('Not%20Found')	text/html	etag:1762689755-ssl-df	https://saaslyn-merge-html.netlify.app/book.html	./site-copy/saaslyn-merge-html.netlify.app/book.301.delayed	(from https://saaslyn-merge-html.netlify.app/index-18)
14:00:33	87533/87533	---M-Z	200	added ('OK')	application/javascript	etag:%220e60f9d347dccadb66894a87e7ec9b1e-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/new-js-v5/jquery-3.7.1.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/new-js-v5/jquery-3.7.1.min.js	(from https://saaslyn-merge-html.netlify.app/index-18)
14:00:34	60577/60577	---M-Z	200	added ('OK')	application/javascript	etag:%221ef0af6f958ccc6099472b3dbbd0da7b-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/new-js-v5/bootstrap.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/new-js-v5/bootstrap.min.js	(from https://saaslyn-merge-html.netlify.app/index-18)
14:00:35	10937/10937	---M-Z	200	added ('OK')	application/javascript	etag:%220001a37186ebcfae488706b5fb720bc6-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/new-js-v5/meanmenu.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/new-js-v5/meanmenu.js	(from https://saaslyn-merge-html.netlify.app/index-18)
14:00:36	143281/143281	---M-Z	200	added ('OK')	application/javascript	etag:%22d4b5ec7fe4c0bda6c9d6fcec3680a435-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/new-js-v5/swiper-bundle.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/new-js-v5/swiper-bundle.min.js	(from https://saaslyn-merge-html.netlify.app/index-18)
14:00:36	2181/2181	---M-Z	200	added ('OK')	application/javascript	etag:%2203c1ac4df0e0118f14d72434eda66e81-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/new-js-v5/jquery.counterup.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/new-js-v5/jquery.counterup.min.js	(from https://saaslyn-merge-html.netlify.app/index-18)
14:00:37	8155/8155	---M-Z	200	added ('OK')	application/javascript	etag:%22da39c91a2115c6093fa38cf0054e39cb-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/new-js-v5/wow.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/new-js-v5/wow.min.js	(from https://saaslyn-merge-html.netlify.app/index-18)
14:00:38	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%22de7e372104543a7f474f79429d52f241-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/new-js-v5/magnific-popup.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/new-js-v5/magnific-popup.min.js	(from https://saaslyn-merge-html.netlify.app/index-18)
14:00:39	2942/2942	---M-Z	200	added ('OK')	application/javascript	etag:%2285a071435937a48724d881075e6c1244-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/new-js-v5/nice-select.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/new-js-v5/nice-select.min.js	(from https://saaslyn-merge-html.netlify.app/index-18)
14:00:40	13259/13259	---M-Z	200	added ('OK')	application/javascript	etag:%22e7ee38b6df48cc572dc5e7f44ecb4693-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/new-js-v5/parallax.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/new-js-v5/parallax.js	(from https://saaslyn-merge-html.netlify.app/index-18)
14:00:41	17946/17946	---M-Z	200	added ('OK')	application/javascript	etag:%224376d8d4b694a550b202237617f5482e-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/new-js-v5/jquery.waypoints.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/new-js-v5/jquery.waypoints.js	(from https://saaslyn-merge-html.netlify.app/index-18)
14:00:42	20702/20702	---M-Z	200	added ('OK')	application/javascript	etag:%220c917d31fd5cf258d4a2bc7de19c7154-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/new-js-v5/script.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/new-js-v5/script.js	(from https://saaslyn-merge-html.netlify.app/index-18)
14:00:45	13453/13453	---M--	200	added ('OK')	image/png	etag:%2235c07278c7b19081d5cc4789373fb6d5-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/choose/choose-image1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/choose/choose-image1.png	(from https://saaslyn-merge-html.netlify.app/index-19)
14:00:45	468887/468887	---M--	200	added ('OK')	image/png	etag:%22e3a3bcba3137b4dab066b91a9dbf6552-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/banner/hero-image2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/banner/hero-image2.png	(from https://saaslyn-merge-html.netlify.app/index-19)
14:00:46	19716/19716	---M--	200	added ('OK')	image/png	etag:%22750efb7b7051a72741e7da090828c1e1-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/choose/choose-image2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/choose/choose-image2.png	(from https://saaslyn-merge-html.netlify.app/index-19)
14:00:46	16336/16336	---M--	200	added ('OK')	image/png	etag:%2290f9fe6b5377d16aaacdd08ce732515a-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/choose/choose-image3.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/choose/choose-image3.png	(from https://saaslyn-merge-html.netlify.app/index-19)
14:00:48	31459/31459	---M--	200	added ('OK')	image/png	etag:%22ebfe4194b0dc54f27aa9094b7bd9fb4f-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/choose/choose-image4.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/choose/choose-image4.png	(from https://saaslyn-merge-html.netlify.app/index-19)
14:00:49	97736/97736	---M--	200	added ('OK')	image/png	etag:%220ce54b40f7d2f62499434dac4252da50-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/about/about-two-image.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/about/about-two-image.png	(from https://saaslyn-merge-html.netlify.app/index-19)
14:00:49	1354/1354	---M--	200	added ('OK')	image/png	etag:%226ecbf206c9f9f5df86221a599706d1ec-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/icon/about-icon1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/icon/about-icon1.png	(from https://saaslyn-merge-html.netlify.app/index-19)
14:00:50	1742/1742	---M--	200	added ('OK')	image/png	etag:%223416b06292db2d3ccadec44b2ffb8b68-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/icon/about-icon2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/icon/about-icon2.png	(from https://saaslyn-merge-html.netlify.app/index-19)
14:00:51	1669/1669	---M--	200	added ('OK')	image/png	etag:%226d55fba2365a1f021333b4c52bdd4dbe-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/icon/about-icon3.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/icon/about-icon3.png	(from https://saaslyn-merge-html.netlify.app/index-19)
14:00:53	156300/156300	---M--	200	added ('OK')	image/png	etag:%2243e7e596f26a3cf1b44e1b24687c7820-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/testimonial/testimonial-two-image1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/testimonial/testimonial-two-image1.png	(from https://saaslyn-merge-html.netlify.app/index-19)
14:00:54	146658/146658	---M--	200	added ('OK')	image/png	etag:%220207a922305e0272dd7005599a533dfa-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/testimonial/testimonial-two-image2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/testimonial/testimonial-two-image2.png	(from https://saaslyn-merge-html.netlify.app/index-19)
14:00:54	3636/3636	---M--	200	added ('OK')	image/png	etag:%22423409e9890596e1a368658649d75a33-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/icon/save.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/icon/save.png	(from https://saaslyn-merge-html.netlify.app/index-19)
14:00:55	2096/2096	---M--	200	added ('OK')	image/png	etag:%22c8cbe0a07294b8c30bdc1db344be5c94-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/icon/popular.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/icon/popular.png	(from https://saaslyn-merge-html.netlify.app/index-19)
14:00:57	37811/37811	---M--	200	added ('OK')	image/jpeg	etag:%228390f0b4dac74d8b036a962675f3c64c-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/blog/blog-image11.jpg	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/blog/blog-image11.jpg	(from https://saaslyn-merge-html.netlify.app/index-19)
14:00:58	27081/27081	---M--	200	added ('OK')	image/jpeg	etag:%22a82393156d787fdfec92053d259de518-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/blog/blog-image10.jpg	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/blog/blog-image10.jpg	(from https://saaslyn-merge-html.netlify.app/index-19)
14:00:59	75061/75061	---M--	200	added ('OK')	image/jpeg	etag:%2229a3335942ee2efb2fa5350e59df9daa-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/blog/blog-image6.jpg	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/blog/blog-image6.jpg	(from https://saaslyn-merge-html.netlify.app/index-19)
14:00:59	11192/11192	---M--	200	added ('OK')	image/png	etag:%227ebaf788d02206d43d9b6655184cc7b1-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/bg/started-bg.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/bg/started-bg.png	(from https://saaslyn-merge-html.netlify.app/index-19)
14:01:00	7603/7603	---M--	200	added ('OK')	image/png	etag:%229f0ca50991326abe9b42462365f3e849-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/banner/user-1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/banner/user-1.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:01	7282/7282	---M--	200	added ('OK')	image/png	etag:%22e2d3ec146aeeb6b65752d869113866c6-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/banner/user-2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/banner/user-2.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:02	7290/7290	---M--	200	added ('OK')	image/png	etag:%221e2b455aa2c9ef1d819846b694527821-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/banner/user-3.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/banner/user-3.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:03	7295/7295	---M--	200	added ('OK')	image/png	etag:%227758c5037dc134363b9c342dd6ea144e-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/banner/user-4.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/banner/user-4.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:05	28248/28248	---M--	200	added ('OK')	image/png	etag:%2299b44600d8978e6e5e73b7fcd069b681-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/banner/hero-3-shape-1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/banner/hero-3-shape-1.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:06	159342/159342	---M--	200	added ('OK')	image/png	etag:%225663fca491b41ba09a84b3ccbcdaf989-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/banner/hero-three-image.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/banner/hero-three-image.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:07	20861/20861	---M--	200	added ('OK')	image/png	etag:%220d68d13c8dfc6ca71a58a6dda2bcdd66-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/banner/hero-3-shape-2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/banner/hero-3-shape-2.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:07	2007/2007	---M--	200	added ('OK')	image/png	etag:%22c458d3945575ee44afdbfc3f4b7cf5b2-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/brand/brand-image-3-1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/brand/brand-image-3-1.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:08	1758/1758	---M--	200	added ('OK')	image/png	etag:%222b28707c4ec83129270dbffd8957a474-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/brand/brand-image-3-2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/brand/brand-image-3-2.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:09	2160/2160	---M--	200	added ('OK')	image/png	etag:%221f23c4c4c4b4c94e3a55c76b84335a79-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/brand/brand-image-3-3.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/brand/brand-image-3-3.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:10	2044/2044	---M--	200	added ('OK')	image/png	etag:%2260fab74ad59300a645e03297e18a0e64-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/brand/brand-image-3-4.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/brand/brand-image-3-4.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:11	2057/2057	---M--	200	added ('OK')	image/png	etag:%222664bc1c77ea85c750fb337eefb24424-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/brand/brand-image-3-5.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/brand/brand-image-3-5.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:13	250779/250779	---M--	200	added ('OK')	image/png	etag:%227c7cd783c076cb03dc4c230acd20cecb-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/about/about-three-thumb.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/about/about-three-thumb.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:13	5556/5556	---M--	200	added ('OK')	image/png	etag:%22bfd78dbfb9a23c372138ae6e3aa005a3-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/service/service-three-user1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/service/service-three-user1.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:14	6104/6104	---M--	200	added ('OK')	image/png	etag:%22db031c3f06e155c375b48eb0bc2c4465-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/service/service-three-user2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/service/service-three-user2.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:15	6028/6028	---M--	200	added ('OK')	image/png	etag:%221198440b5952a2d772fe3a31104018a9-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/service/service-three-user3.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/service/service-three-user3.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:17	410257/410257	---M--	200	added ('OK')	image/png	etag:%228beb33dbeedb3db06ba8f896d4bb9f2b-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/analysis/analysis-prymary-thumb.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/analysis/analysis-prymary-thumb.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:18	17553/17553	---M--	200	added ('OK')	image/png	etag:%229c2d6444c3e4a69776c6aeada5acf955-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/analysis/analysis-graph.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/analysis/analysis-graph.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:19	111757/111757	---M--	200	added ('OK')	image/png	etag:%22ded6f3cd61ce908bc53a9d3d158e1f5f-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/analysis/analysis-thumb.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/analysis/analysis-thumb.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:22	693466/693466	---M--	200	added ('OK')	image/png	etag:%223b5d32f01c071cbfa4db94ef96faa2c5-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/portfolio/portfolio-bg-1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/portfolio/portfolio-bg-1.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:22	571696/571696	---M--	200	added ('OK')	image/png	etag:%2200de4a21929ab43a026141a812f4f829-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/portfolio/portfolio-bg-2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/portfolio/portfolio-bg-2.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:23	534495/534495	---M--	200	added ('OK')	image/png	etag:%22c90902a1f81402cde6a3a4c9117dd68b-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/portfolio/portfolio-bg-3.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/portfolio/portfolio-bg-3.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:23	2876/2876	---M--	200	added ('OK')	image/png	etag:%2236f0bfa3c18bb2be698e741a735fab8b-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/portfolio/portfolio-arrow.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/portfolio/portfolio-arrow.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:29	599018/599018	---M--	200	added ('OK')	image/png	etag:%229b5ceab569d32dfac96fddaf02d0c6be-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/portfolio/portfolio-bg-4.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/portfolio/portfolio-bg-4.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:29	7336/7336	---M--	200	added ('OK')	image/png	etag:%22ffe9f9904502ca9044a9f8484515a4c7-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-avatar1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-avatar1.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:31	33445/33445	---M--	200	added ('OK')	image/png	etag:%22401f7288c55ff1cee8c520a810522371-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-thumb1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-thumb1.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:31	7743/7743	---M--	200	added ('OK')	image/png	etag:%22fe42666be5b0390533b86cce6794e42f-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-avatar2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-avatar2.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:33	38905/38905	---M--	200	added ('OK')	image/png	etag:%227ca548f6a07af3839e6aec66f9240f83-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-thumb2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-thumb2.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:33	7953/7953	---M--	200	added ('OK')	image/png	etag:%227c748bdc65c68e1f52d9a9d471f02638-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-avatar3.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-avatar3.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:35	40816/40816	---M--	200	added ('OK')	image/png	etag:%2254767101fc23527068d1da1cc814950e-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-thumb3.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-thumb3.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:35	7886/7886	---M--	200	added ('OK')	image/png	etag:%229b3302ac9953074619a27f8ad22de1c6-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-avatar4.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-avatar4.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:37	42710/42710	---M--	200	added ('OK')	image/png	etag:%22f392c7aa414a886182752bd2768006e5-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-thumb4.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-thumb4.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:37	7907/7907	---M--	200	added ('OK')	image/png	etag:%22fc54cdead2cc37d6e0c661f0cac72d81-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-avatar5.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-avatar5.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:39	40967/40967	---M--	200	added ('OK')	image/png	etag:%222d5a127ba01e5320f009965e05f4c592-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-thumb5.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-thumb5.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:40	7690/7690	---M--	200	added ('OK')	image/png	etag:%22b4f40c948c955292f280e721f2533199-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-avatar6.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-avatar6.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:41	37938/37938	---M--	200	added ('OK')	image/png	etag:%220ae8cd25b2467f793e2e69e324b4ed81-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-thumb6.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/team/team-three-thumb6.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:43	12061/12061	---M--	200	added ('OK')	image/png	etag:%224870dbfc082896341570f10f24be4194-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/testimonial/testimonial-three-author-1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/testimonial/testimonial-three-author-1.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:43	311969/311969	---M--	200	added ('OK')	image/png	etag:%22609f71f97df00326e1f87dd3680d96ea-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/testimonial/testimonial-three-thumb-1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/testimonial/testimonial-three-thumb-1.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:43	2398/2398	---M--	200	added ('OK')	image/png	etag:%2205b134a764d5c3860692e1f1294054c8-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/testimonial/testimonial-three-shape.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/testimonial/testimonial-three-shape.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:44	12898/12898	---M--	200	added ('OK')	image/png	etag:%222a53a821e16dfd7c3dec6c121dbc53f0-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/testimonial/testimonial-three-author-2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/testimonial/testimonial-three-author-2.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:46	118699/118699	---M--	200	added ('OK')	image/png	etag:%22a8e42b5ee39df02a9990c5d59d242a43-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/blog/blog-three-thumb1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/blog/blog-three-thumb1.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:47	120863/120863	---M--	200	added ('OK')	image/png	etag:%22bcd248d9eb9e6f6fed74a0398dbc0f64-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/blog/blog-three-thumb2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/blog/blog-three-thumb2.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:48	105230/105230	---M--	200	added ('OK')	image/png	etag:%22c08c9daf704673c7ef54a4d933bdf69f-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/blog/blog-three-thumb3.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/blog/blog-three-thumb3.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:49	81388/81388	---M--	200	added ('OK')	image/png	etag:%22ed9a68a0221f5bdc799c0e361c71619a-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/cta/cta-three-thumb.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/cta/cta-three-thumb.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:50	6430/6430	---M--	200	added ('OK')	image/png	etag:%229571de696b97ed9bdc31c1919d0e6fb5-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/cta/cta-three-circle-shape.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/cta/cta-three-circle-shape.png	(from https://saaslyn-merge-html.netlify.app/index-20)
14:01:50	1844/1844	---M--	200	added ('OK')	image/png	etag:%22e146e6011ff2608484ea1f79a5290ffa-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/new-images-v5/icon/footer-ball.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/new-images-v5/icon/footer-ball.png	(from https://saaslyn-merge-html.netlify.app/index-20)
